Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02 00:00:00-05:00,83.28500366210938,83.9800033569336,82.02999877929688,82.51000213623047,66.62664794921875,2943400
2014-01-03 00:00:00-05:00,82.875,83.32499694824219,81.90499877929688,82.27999877929688,66.44091796875,2693800
2014-01-06 00:00:00-05:00,82.38500213623047,82.66500091552734,81.16999816894531,82.01000213623047,66.22290802001953,3649200
2014-01-07 00:00:00-05:00,82.53500366210938,83.45500183105469,81.8550033569336,83.42500305175781,67.36550903320312,3286800
2014-01-08 00:00:00-05:00,83.01000213623047,83.91500091552734,82.5250015258789,83.38999938964844,67.33724212646484,2857800
2014-01-09 00:00:00-05:00,83.70500183105469,84.44499969482422,82.73999786376953,83.5,67.42607879638672,3539400
2014-01-10 00:00:00-05:00,83.7300033569336,84.05000305175781,82.99500274658203,83.40499877929688,67.34938049316406,2949800
2014-01-13 00:00:00-05:00,83.70500183105469,84.13500213623047,81.48500061035156,81.7300033569336,65.99679565429688,2672600
2014-01-14 00:00:00-05:00,82.02999877929688,84.36499786376953,81.81500244140625,84.30000305175781,68.07207489013672,3221800
2014-01-15 00:00:00-05:00,84.7300033569336,86.63999938964844,84.69999694824219,85.18000030517578,68.85943603515625,4088800
2014-01-16 00:00:00-05:00,85.05000305175781,85.58499908447266,84.3499984741211,85.05000305175781,68.75435638427734,3342400
2014-01-17 00:00:00-05:00,85.4800033569336,85.94000244140625,84.45999908447266,84.4800033569336,68.29357147216797,3325800
2014-01-21 00:00:00-05:00,84.58000183105469,85.2750015258789,84.06999969482422,84.61499786376953,68.40269470214844,3195000
2014-01-22 00:00:00-05:00,85.0999984741211,86.1500015258789,84.625,85.86000061035156,69.40916442871094,3588600
2014-01-23 00:00:00-05:00,84.88999938964844,85.87000274658203,84.11499786376953,84.58499908447266,68.37845611572266,4482800
2014-01-24 00:00:00-05:00,84.0250015258789,84.5199966430664,82.55999755859375,82.76499938964844,66.90715789794922,5645400
2014-01-27 00:00:00-05:00,82.58499908447266,82.74500274658203,80.62999725341797,81.05000305175781,65.52074432373047,3806000
2014-01-28 00:00:00-05:00,81.69000244140625,83.75,81.1449966430664,83.61000061035156,67.59025573730469,3292600
2014-01-29 00:00:00-05:00,82.95999908447266,83.08000183105469,81.7699966430664,82.32499694824219,66.55147552490234,3280400
2014-01-30 00:00:00-05:00,82.55000305175781,83.75,82.32499694824219,83.06500244140625,67.14969635009766,2263000
2014-01-31 00:00:00-05:00,82.33499908447266,83.80000305175781,81.58999633789062,82.62000274658203,66.78997039794922,2639600
2014-02-03 00:00:00-05:00,82.30500030517578,83.43000030517578,80.75,80.87000274658203,65.37522888183594,4528800
2014-02-04 00:00:00-05:00,81.33499908447266,84.49500274658203,81.25,84.29000091552734,68.13996887207031,6576800
2014-02-05 00:00:00-05:00,84.05000305175781,84.8499984741211,83.38500213623047,83.74500274658203,67.69940948486328,4293000
2014-02-06 00:00:00-05:00,83.84500122070312,86.8949966430664,83.84500122070312,86.625,70.02759552001953,5142200
2014-02-07 00:00:00-05:00,87.38500213623047,88.44000244140625,86.56999969482422,88.25,71.34123229980469,4170600
2014-02-10 00:00:00-05:00,88.37999725341797,88.37999725341797,86.53500366210938,87.0999984741211,70.41158294677734,3538200
2014-02-11 00:00:00-05:00,87.1500015258789,88.1050033569336,86.77999877929688,87.36499786376953,70.62580108642578,3298800
2014-02-12 00:00:00-05:00,87.875,88.44999694824219,87.24500274658203,87.55500030517578,70.77940368652344,2585000
2014-02-13 00:00:00-05:00,86.79000091552734,88.375,86.30000305175781,87.73500061035156,70.92491912841797,3432600
2014-02-14 00:00:00-05:00,87.8550033569336,88.625,87.44499969482422,88.4800033569336,71.52716827392578,2337600
2014-02-18 00:00:00-05:00,89.05999755859375,90.12999725341797,89.00499725341797,89.95999908447266,72.72357177734375,3654600
2014-02-19 00:00:00-05:00,89.5250015258789,90.80500030517578,89.19999694824219,89.43000030517578,72.29515838623047,3835000
2014-02-20 00:00:00-05:00,89.5199966430664,91.02999877929688,89.07499694824219,90.01499938964844,72.76806640625,4512000
2014-02-21 00:00:00-05:00,90.23500061035156,90.48500061035156,88.97000122070312,89.0,71.94751739501953,5410800
2014-02-24 00:00:00-05:00,89.21499633789062,90.80999755859375,88.51499938964844,90.19999694824219,72.9176254272461,7053200
2014-02-25 00:00:00-05:00,91.42500305175781,92.56500244140625,89.625,92.0,74.37272644042969,7461200
2014-02-26 00:00:00-05:00,91.80500030517578,94.20500183105469,91.44000244140625,93.22000122070312,75.35895538330078,7214400
2014-02-27 00:00:00-05:00,93.20500183105469,93.82499694824219,92.24500274658203,93.73500061035156,75.77531433105469,3779600
2014-02-28 00:00:00-05:00,93.86000061035156,95.54000091552734,93.55500030517578,94.70999908447266,76.56350708007812,5076400
2014-03-03 00:00:00-05:00,94.5250015258789,96.0,94.30999755859375,94.6449966430664,76.5109634399414,5608400
2014-03-04 00:00:00-05:00,95.23500061035156,96.45999908447266,95.16500091552734,95.77999877929688,77.42847442626953,4265400
2014-03-05 00:00:00-05:00,96.0199966430664,96.61000061035156,95.0250015258789,95.24500274658203,76.9959945678711,3900800
2014-03-06 00:00:00-05:00,95.36000061035156,96.1050033569336,94.66500091552734,95.52999877929688,77.22640228271484,3450600
2014-03-07 00:00:00-05:00,95.76000213623047,95.9749984741211,94.0999984741211,94.95999908447266,76.76559448242188,3917200
2014-03-10 00:00:00-04:00,94.95999908447266,94.95999908447266,93.55999755859375,94.5250015258789,76.41392517089844,2759200
2014-03-11 00:00:00-04:00,94.91999816894531,95.08499908447266,92.66000366210938,92.80000305175781,75.01946258544922,4103200
2014-03-12 00:00:00-04:00,91.80000305175781,93.21499633789062,90.83000183105469,92.56500244140625,74.82948303222656,4087600
2014-03-13 00:00:00-04:00,93.125,93.32499694824219,90.88500213623047,91.45500183105469,73.9321517944336,3763800
2014-03-14 00:00:00-04:00,91.48500061035156,93.1050033569336,91.44999694824219,92.98500061035156,75.16903686523438,3178400
2014-03-17 00:00:00-04:00,93.30000305175781,94.0,93.0,93.61499786376953,75.67828369140625,2722400
2014-03-18 00:00:00-04:00,93.69999694824219,95.26000213623047,93.58999633789062,94.58000183105469,76.45838928222656,3166000
2014-03-19 00:00:00-04:00,94.67500305175781,94.72000122070312,93.01499938964844,93.76499938964844,75.79956817626953,3165000
2014-03-20 00:00:00-04:00,93.80999755859375,95.27999877929688,93.03500366210938,95.16500091552734,76.93132019042969,4022400
2014-03-21 00:00:00-04:00,95.95500183105469,96.58000183105469,94.69000244140625,95.81999969482422,77.46082305908203,5331800
2014-03-24 00:00:00-04:00,96.125,96.48500061035156,94.2300033569336,94.80000305175781,76.63626098632812,3461600
2014-03-25 00:00:00-04:00,95.58999633789062,96.48500061035156,95.44999694824219,95.78500366210938,77.4324951171875,3816400
2014-03-26 00:00:00-04:00,96.2750015258789,97.66000366210938,95.94999694824219,96.05999755859375,77.65484619140625,4117200
2014-03-27 00:00:00-04:00,96.1449966430664,97.69999694824219,96.01000213623047,96.7300033569336,78.19646453857422,3528200
2014-03-28 00:00:00-04:00,97.23500061035156,99.41000366210938,97.05500030517578,98.58000183105469,79.6919937133789,4051000
2014-03-31 00:00:00-04:00,99.23500061035156,99.75,97.5250015258789,98.08499908447266,79.2918472290039,8285600
2014-04-01 00:00:00-04:00,99.37999725341797,100.36000061035156,98.26000213623047,98.9800033569336,80.015380859375,3422900
2014-04-02 00:00:00-04:00,98.2699966430664,99.44999694824219,98.0199966430664,99.11000061035156,80.12046813964844,2858000
2014-04-03 00:00:00-04:00,99.33000183105469,101.5,99.26000213623047,100.6500015258789,81.36539459228516,5219000
2014-04-04 00:00:00-04:00,102.66999816894531,103.30000305175781,98.94999694824219,99.7699966430664,80.65402221679688,4028600
2014-04-07 00:00:00-04:00,99.72000122070312,99.9800033569336,97.44999694824219,97.93000030517578,79.16654968261719,3146300
2014-04-08 00:00:00-04:00,97.77999877929688,99.58000183105469,97.54000091552734,98.70999908447266,79.79710388183594,3293600
2014-04-09 00:00:00-04:00,98.94000244140625,99.16999816894531,97.98999786376953,98.94999694824219,79.99113464355469,3826700
2014-04-10 00:00:00-04:00,98.62999725341797,99.98999786376953,97.55999755859375,98.11000061035156,79.31205749511719,4706000
2014-04-11 00:00:00-04:00,97.66999816894531,99.44000244140625,97.56999969482422,98.62999725341797,79.73241424560547,4581500
2014-04-14 00:00:00-04:00,99.5199966430664,100.0999984741211,98.72000122070312,99.95999908447266,80.91011047363281,3427800
2014-04-15 00:00:00-04:00,99.62999725341797,101.68000030517578,99.5199966430664,101.11000061035156,81.84097290039062,4695400
2014-04-16 00:00:00-04:00,101.4800033569336,102.19999694824219,100.43000030517578,101.01000213623047,81.7600326538086,3650900
2014-04-17 00:00:00-04:00,100.83999633789062,102.83999633789062,100.83999633789062,102.44999694824219,82.92560577392578,3253200
2014-04-21 00:00:00-04:00,102.9800033569336,103.58000183105469,101.83999633789062,103.52999877929688,83.79976654052734,2404700
2014-04-22 00:00:00-04:00,103.2699966430664,103.2699966430664,102.11000061035156,102.33999633789062,82.83658599853516,3332800
2014-04-23 00:00:00-04:00,102.52999877929688,105.18000030517578,102.52999877929688,105.08000183105469,85.05436706542969,3445700
2014-04-24 00:00:00-04:00,105.5,105.5,103.41999816894531,103.4800033569336,83.75931549072266,3716000
2014-04-25 00:00:00-04:00,103.25,103.30000305175781,98.5199966430664,99.04000091552734,80.16547393798828,7168000
2014-04-28 00:00:00-04:00,99.94000244140625,100.0,96.52999877929688,98.05999755859375,79.37223815917969,5112100
2014-04-29 00:00:00-04:00,98.87999725341797,101.2300033569336,98.83000183105469,99.62000274658203,80.63493347167969,4089100
2014-04-30 00:00:00-04:00,99.06999969482422,99.19999694824219,97.01000213623047,98.0,79.32365417480469,6297700
2014-05-01 00:00:00-04:00,98.33000183105469,98.7699966430664,96.80999755859375,97.12000274658203,78.61136627197266,4240100
2014-05-02 00:00:00-04:00,97.30000305175781,98.25,96.81999969482422,97.05999755859375,78.56282043457031,3710900
2014-05-05 00:00:00-04:00,96.04000091552734,99.70999908447266,96.01000213623047,99.25,80.33544921875,4757400
2014-05-06 00:00:00-04:00,102.80000305175781,106.5,101.83999633789062,103.62999725341797,83.88072967529297,8515800
2014-05-07 00:00:00-04:00,104.61000061035156,105.44999694824219,102.63999938964844,104.79000091552734,84.81966400146484,5705400
2014-05-08 00:00:00-04:00,104.02999877929688,104.55999755859375,101.62000274658203,101.7300033569336,82.34281158447266,3264300
2014-05-09 00:00:00-04:00,102.0,102.30000305175781,100.63999938964844,102.27999877929688,82.7879867553711,3709500
2014-05-12 00:00:00-04:00,102.56999969482422,103.7300033569336,101.9800033569336,103.63999938964844,83.8888168334961,3351800
2014-05-13 00:00:00-04:00,104.58000183105469,105.5,104.06999969482422,105.16999816894531,85.12725830078125,3426300
2014-05-14 00:00:00-04:00,105.38999938964844,105.48999786376953,103.86000061035156,103.9000015258789,84.09927368164062,2415000
